CMDLINE /Users/macbookair/Documents/Programming/oneredboxng/venv/bin/python3 app.py
MEM 39.218750 1680699883.3529
MEM 39.218750 1680699883.4567
MEM 39.218750 1680699883.5609
MEM 39.218750 1680699883.6657
MEM 39.218750 1680699883.7686
MEM 39.218750 1680699883.8734
MEM 39.218750 1680699883.9776
MEM 39.218750 1680699884.0816
MEM 39.218750 1680699884.1858
MEM 39.218750 1680699884.2877
MEM 39.218750 1680699884.3922
MEM 39.218750 1680699884.4974
MEM 39.218750 1680699884.5999
MEM 39.218750 1680699884.7050
MEM 39.218750 1680699884.8076
MEM 39.218750 1680699884.9130
MEM 39.218750 1680699885.0173
MEM 39.218750 1680699885.1216
MEM 39.218750 1680699885.2261
MEM 39.218750 1680699885.3288
MEM 39.218750 1680699885.4342
MEM 39.218750 1680699885.5396
MEM 39.218750 1680699885.6448
MEM 39.218750 1680699885.7489
MEM 39.218750 1680699885.8523
MEM 39.218750 1680699885.9576
MEM 39.218750 1680699886.0617
MEM 39.218750 1680699886.1651
MEM 39.218750 1680699886.2704
MEM 39.218750 1680699886.3730
MEM 39.218750 1680699886.4779
MEM 39.218750 1680699886.5833
MEM 39.218750 1680699886.6871
MEM 39.218750 1680699886.7917
MEM 39.218750 1680699886.8975
MEM 39.218750 1680699886.9985
MEM 39.218750 1680699887.1033
MEM 39.218750 1680699887.2055
MEM 39.218750 1680699887.3075
MEM 39.218750 1680699887.4131
MEM 39.218750 1680699887.5160
MEM 39.218750 1680699887.6227
MEM 39.218750 1680699887.7269
MEM 39.218750 1680699887.8311
MEM 39.218750 1680699887.9335
MEM 39.218750 1680699888.0338
MEM 39.218750 1680699888.1361
MEM 39.218750 1680699888.2411
MEM 39.218750 1680699888.3428
MEM 39.218750 1680699888.4456
MEM 39.218750 1680699888.5493
MEM 39.218750 1680699888.6528
MEM 39.218750 1680699888.7580
MEM 39.218750 1680699888.8599
MEM 39.218750 1680699888.9652
MEM 39.218750 1680699889.0667
MEM 39.218750 1680699889.1690
MEM 39.218750 1680699889.2734
MEM 39.218750 1680699889.3785
MEM 39.218750 1680699889.4841
MEM 39.218750 1680699889.5865
MEM 39.218750 1680699889.6871
MEM 39.218750 1680699889.7900
MEM 39.218750 1680699889.8932
MEM 39.218750 1680699889.9941
MEM 39.218750 1680699890.0981
MEM 39.218750 1680699890.2028
MEM 39.218750 1680699890.3068
MEM 39.218750 1680699890.4095
MEM 39.218750 1680699890.5108
MEM 39.218750 1680699890.6146
MEM 39.218750 1680699890.7187
MEM 39.218750 1680699890.8235
MEM 39.218750 1680699890.9240
MEM 39.218750 1680699891.0263
MEM 39.218750 1680699891.1283
MEM 39.218750 1680699891.2330
MEM 39.218750 1680699891.3335
MEM 39.218750 1680699891.4378
MEM 39.218750 1680699891.5418
MEM 39.218750 1680699891.6462
MEM 39.218750 1680699891.7486
MEM 39.218750 1680699891.8533
MEM 39.218750 1680699891.9574
MEM 39.218750 1680699892.0615
MEM 39.218750 1680699892.1662
MEM 39.218750 1680699892.2697
MEM 39.218750 1680699892.3742
MEM 39.218750 1680699892.4783
MEM 39.218750 1680699892.5796
MEM 39.218750 1680699892.6818
MEM 39.218750 1680699892.7858
MEM 39.218750 1680699892.8890
MEM 39.218750 1680699892.9929
MEM 39.218750 1680699893.0941
MEM 39.218750 1680699893.1982
MEM 39.218750 1680699893.2986
MEM 39.218750 1680699893.3992
MEM 39.218750 1680699893.5000
MEM 39.218750 1680699893.6026
MEM 39.218750 1680699893.7085
MEM 39.218750 1680699893.8133
MEM 39.218750 1680699893.9172
MEM 39.218750 1680699894.0216
MEM 39.218750 1680699894.1269
MEM 39.218750 1680699894.2288
MEM 39.218750 1680699894.3341
MEM 39.218750 1680699894.4383
MEM 39.218750 1680699894.5409
MEM 39.218750 1680699894.6463
MEM 39.218750 1680699894.7517
MEM 39.218750 1680699894.8570
MEM 39.218750 1680699894.9609
MEM 39.218750 1680699895.0653
MEM 39.218750 1680699895.1684
MEM 39.218750 1680699895.2690
MEM 39.218750 1680699895.3733
MEM 39.218750 1680699895.4781
MEM 39.218750 1680699895.5808
MEM 39.218750 1680699895.6860
MEM 39.218750 1680699895.7890
MEM 39.218750 1680699895.8903
MEM 39.218750 1680699895.9924
MEM 39.218750 1680699896.0942
MEM 39.218750 1680699896.1988
MEM 39.218750 1680699896.3003
MEM 39.218750 1680699896.4061
MEM 39.218750 1680699896.5074
MEM 39.218750 1680699896.6115
MEM 39.218750 1680699896.7119
MEM 39.218750 1680699896.8127
MEM 39.218750 1680699896.9178
MEM 39.218750 1680699897.0211
MEM 39.218750 1680699897.1239
MEM 39.218750 1680699897.2263
MEM 39.218750 1680699897.3289
MEM 39.218750 1680699897.4299
MEM 39.218750 1680699897.5329
MEM 39.218750 1680699897.6371
MEM 39.218750 1680699897.7409
MEM 39.218750 1680699897.8455
MEM 39.218750 1680699897.9510
MEM 39.218750 1680699898.0545
MEM 39.218750 1680699898.1575
MEM 39.218750 1680699898.2618
MEM 39.218750 1680699898.3646
MEM 39.218750 1680699898.4693
MEM 39.218750 1680699898.5715
MEM 39.218750 1680699898.6743
MEM 39.218750 1680699898.7796
MEM 39.218750 1680699898.8834
MEM 39.218750 1680699898.9854
MEM 39.218750 1680699899.0891
MEM 39.218750 1680699899.1949
MEM 39.218750 1680699899.2983
MEM 39.218750 1680699899.4013
MEM 39.218750 1680699899.5021
MEM 39.218750 1680699899.6062
MEM 39.218750 1680699899.7113
MEM 39.218750 1680699899.8145
MEM 39.218750 1680699899.9172
MEM 39.218750 1680699900.0214
MEM 39.218750 1680699900.1262
MEM 39.218750 1680699900.2294
MEM 39.218750 1680699900.3335
MEM 39.218750 1680699900.4349
MEM 39.218750 1680699900.5395
MEM 39.218750 1680699900.6454
MEM 39.218750 1680699900.7490
MEM 39.218750 1680699900.8527
MEM 39.218750 1680699900.9576
MEM 39.218750 1680699901.0618
MEM 39.218750 1680699901.1663
MEM 39.218750 1680699901.2686
MEM 39.218750 1680699901.3733
MEM 39.218750 1680699901.4749
MEM 39.218750 1680699901.5794
MEM 39.218750 1680699901.6835
MEM 39.218750 1680699901.7878
MEM 39.218750 1680699901.8931
MEM 39.218750 1680699901.9949
MEM 39.218750 1680699902.1000
MEM 39.218750 1680699902.2051
MEM 39.218750 1680699902.3095
MEM 39.218750 1680699902.4102
MEM 39.218750 1680699902.5159
MEM 39.218750 1680699902.6203
MEM 39.218750 1680699902.7251
MEM 39.218750 1680699902.8291
MEM 39.218750 1680699902.9339
MEM 39.218750 1680699903.0380
MEM 39.218750 1680699903.1415
MEM 39.218750 1680699903.2453
MEM 39.218750 1680699903.3493
MEM 39.218750 1680699903.4509
MEM 39.218750 1680699903.5552
MEM 39.218750 1680699903.6596
MEM 39.218750 1680699903.7635
MEM 39.218750 1680699903.8655
MEM 39.218750 1680699903.9662
MEM 39.218750 1680699904.0692
MEM 39.218750 1680699904.1737
MEM 39.218750 1680699904.2787
MEM 39.218750 1680699904.3829
MEM 39.218750 1680699904.4858
MEM 39.218750 1680699904.5901
MEM 39.218750 1680699904.6933
MEM 39.218750 1680699904.7975
MEM 39.218750 1680699904.9002
MEM 39.218750 1680699905.0010
MEM 39.218750 1680699905.1053
MEM 39.218750 1680699905.2092
MEM 39.218750 1680699905.3144
MEM 39.218750 1680699905.4172
MEM 39.218750 1680699905.5179
MEM 39.218750 1680699905.6213
MEM 39.218750 1680699905.7232
MEM 39.218750 1680699905.8256
MEM 39.218750 1680699905.9308
MEM 39.218750 1680699906.0336
MEM 39.218750 1680699906.1378
MEM 39.218750 1680699906.2412
MEM 39.218750 1680699906.3462
MEM 39.218750 1680699906.4494
MEM 39.218750 1680699906.5542
MEM 39.218750 1680699906.6573
MEM 39.218750 1680699906.7578
MEM 39.218750 1680699906.8632
MEM 39.218750 1680699906.9667
MEM 39.218750 1680699907.0693
MEM 39.218750 1680699907.1696
MEM 39.218750 1680699907.2709
MEM 39.218750 1680699907.3731
MEM 39.218750 1680699907.4786
MEM 39.218750 1680699907.5813
MEM 39.218750 1680699907.6850
MEM 39.218750 1680699907.7893
MEM 39.218750 1680699907.8905
MEM 39.218750 1680699907.9956
MEM 39.218750 1680699908.0976
MEM 39.218750 1680699908.2024
MEM 39.218750 1680699908.3053
MEM 39.218750 1680699908.4093
MEM 39.218750 1680699908.5134
MEM 39.218750 1680699908.6175
MEM 39.218750 1680699908.7214
MEM 39.218750 1680699908.8231
MEM 39.218750 1680699908.9282
MEM 39.218750 1680699909.0292
MEM 39.218750 1680699909.1335
MEM 39.218750 1680699909.2355
MEM 39.218750 1680699909.3405
MEM 39.218750 1680699909.4458
MEM 39.218750 1680699909.5501
MEM 39.218750 1680699909.6543
MEM 39.218750 1680699909.7603
MEM 39.218750 1680699909.8615
MEM 39.218750 1680699909.9623
MEM 39.218750 1680699910.0664
MEM 39.218750 1680699910.1719
MEM 39.218750 1680699910.2781
MEM 39.218750 1680699910.3835
MEM 39.218750 1680699910.4856
MEM 39.218750 1680699910.5908
MEM 39.218750 1680699910.6957
MEM 39.218750 1680699910.7998
MEM 39.218750 1680699910.9058
MEM 39.218750 1680699911.0112
MEM 39.218750 1680699911.1158
MEM 39.218750 1680699911.2219
MEM 39.218750 1680699911.3260
MEM 39.218750 1680699911.4316
MEM 39.218750 1680699911.5367
MEM 39.218750 1680699911.6445
MEM 39.218750 1680699911.7497
MEM 39.218750 1680699911.8549
MEM 39.218750 1680699911.9598
MEM 39.218750 1680699912.0620
MEM 39.218750 1680699912.1642
MEM 39.218750 1680699912.2691
MEM 39.218750 1680699912.3748
MEM 39.218750 1680699912.4787
MEM 39.218750 1680699912.5826
MEM 39.218750 1680699912.6845
MEM 39.218750 1680699912.7892
MEM 39.218750 1680699912.8948
MEM 39.218750 1680699912.9994
MEM 39.218750 1680699913.1048
MEM 39.218750 1680699913.2097
MEM 39.218750 1680699913.3134
MEM 39.218750 1680699913.4153
MEM 39.218750 1680699913.5168
MEM 39.218750 1680699913.6212
MEM 39.218750 1680699913.7243
MEM 39.218750 1680699913.8268
MEM 39.218750 1680699913.9282
MEM 39.218750 1680699914.0307
MEM 39.218750 1680699914.1336
MEM 39.218750 1680699914.2385
MEM 39.218750 1680699914.3422
MEM 39.218750 1680699914.4453
MEM 39.218750 1680699914.5496
MEM 39.218750 1680699914.6532
MEM 39.218750 1680699914.7575
MEM 39.218750 1680699914.8633
MEM 39.218750 1680699914.9664
MEM 39.218750 1680699915.0701
MEM 39.218750 1680699915.1758
MEM 39.218750 1680699915.2787
MEM 39.218750 1680699915.3836
MEM 39.218750 1680699915.4880
MEM 39.218750 1680699915.5901
MEM 39.218750 1680699915.6931
MEM 39.218750 1680699915.8007
MEM 39.218750 1680699915.9022
MEM 39.218750 1680699916.0051
MEM 39.218750 1680699916.1114
MEM 39.218750 1680699916.2149
MEM 39.218750 1680699916.3173
MEM 39.218750 1680699916.4206
MEM 39.218750 1680699916.5246
MEM 39.218750 1680699916.6266
MEM 39.218750 1680699916.7270
MEM 39.218750 1680699916.8323
MEM 39.218750 1680699916.9334
MEM 39.218750 1680699917.0355
MEM 39.218750 1680699917.1381
MEM 39.218750 1680699917.2433
MEM 39.218750 1680699917.3455
MEM 39.218750 1680699917.4511
MEM 39.218750 1680699917.5551
MEM 39.218750 1680699917.6595
MEM 39.218750 1680699917.7618
MEM 39.218750 1680699917.8628
MEM 39.218750 1680699917.9685
MEM 39.218750 1680699918.0702
MEM 39.218750 1680699918.1744
MEM 39.218750 1680699918.2784
MEM 39.218750 1680699918.3803
MEM 39.218750 1680699918.4824
MEM 39.218750 1680699918.5846
MEM 39.218750 1680699918.6858
MEM 39.218750 1680699918.7881
MEM 39.218750 1680699918.8938
MEM 39.218750 1680699918.9954
MEM 39.218750 1680699919.1009
MEM 39.218750 1680699919.2055
MEM 39.218750 1680699919.3110
MEM 39.218750 1680699919.4155
MEM 39.218750 1680699919.5182
MEM 39.218750 1680699919.6220
MEM 39.218750 1680699919.7275
MEM 39.218750 1680699919.8329
MEM 39.218750 1680699919.9382
MEM 39.218750 1680699920.0467
MEM 39.218750 1680699920.1518
MEM 39.218750 1680699920.2543
MEM 39.218750 1680699920.3576
MEM 39.218750 1680699920.4630
MEM 39.218750 1680699920.5644
MEM 39.218750 1680699920.6694
MEM 39.218750 1680699920.7743
MEM 39.218750 1680699920.8785
MEM 39.218750 1680699920.9833
MEM 39.218750 1680699921.0859
MEM 39.218750 1680699921.1869
MEM 39.218750 1680699921.2925
MEM 39.218750 1680699921.3973
MEM 39.218750 1680699921.5005
MEM 39.218750 1680699921.6011
MEM 39.218750 1680699921.7017
MEM 39.218750 1680699921.8028
MEM 39.218750 1680699921.9055
MEM 39.218750 1680699922.0094
MEM 39.218750 1680699922.1138
MEM 39.218750 1680699922.2166
MEM 39.218750 1680699922.3186
MEM 39.218750 1680699922.4216
MEM 39.218750 1680699922.5261
MEM 39.218750 1680699922.6280
MEM 39.218750 1680699922.7299
MEM 39.218750 1680699922.8315
MEM 39.218750 1680699922.9369
MEM 39.218750 1680699923.0385
MEM 39.218750 1680699923.1407
MEM 39.218750 1680699923.2423
MEM 39.218750 1680699923.3442
MEM 39.218750 1680699923.4463
MEM 39.218750 1680699923.5486
MEM 39.218750 1680699923.6492
MEM 39.218750 1680699923.7539
MEM 39.218750 1680699923.8563
MEM 39.218750 1680699923.9622
MEM 39.218750 1680699924.0661
MEM 39.218750 1680699924.1716
MEM 39.218750 1680699924.2737
MEM 39.218750 1680699924.3786
MEM 39.218750 1680699924.4805
MEM 39.218750 1680699924.5845
MEM 39.218750 1680699924.6854
MEM 39.218750 1680699924.7908
MEM 39.218750 1680699924.8969
MEM 39.218750 1680699925.0012
MEM 39.218750 1680699925.1063
MEM 39.218750 1680699925.2083
MEM 39.218750 1680699925.3138
MEM 39.218750 1680699925.4198
MEM 39.218750 1680699925.5239
MEM 39.218750 1680699925.6290
MEM 39.218750 1680699925.7336
MEM 39.218750 1680699925.8380
MEM 39.218750 1680699925.9435
MEM 39.218750 1680699926.0446
MEM 39.218750 1680699926.1495
MEM 39.218750 1680699926.2508
MEM 39.218750 1680699926.3527
MEM 39.218750 1680699926.4577
MEM 39.218750 1680699926.5634
MEM 39.218750 1680699926.6658
MEM 39.218750 1680699926.7713
MEM 39.218750 1680699926.8742
MEM 39.218750 1680699926.9803
MEM 39.218750 1680699927.0840
MEM 39.218750 1680699927.1878
MEM 39.218750 1680699927.2917
MEM 39.218750 1680699927.3930
MEM 39.218750 1680699927.4978
MEM 39.218750 1680699927.6037
MEM 39.218750 1680699927.7064
MEM 39.218750 1680699927.8087
MEM 39.218750 1680699927.9136
MEM 39.218750 1680699928.0163
MEM 39.218750 1680699928.1217
MEM 39.218750 1680699928.2258
MEM 39.218750 1680699928.3279
MEM 39.218750 1680699928.4300
MEM 39.218750 1680699928.5354
MEM 39.218750 1680699928.6411
MEM 39.218750 1680699928.7457
MEM 39.218750 1680699928.8465
MEM 39.218750 1680699928.9486
MEM 39.218750 1680699929.0501
MEM 39.218750 1680699929.1522
MEM 39.218750 1680699929.2567
MEM 39.218750 1680699929.3596
MEM 39.218750 1680699929.4602
MEM 39.218750 1680699929.5609
MEM 39.218750 1680699929.6617
MEM 39.218750 1680699929.7630
MEM 39.218750 1680699929.8638
MEM 39.218750 1680699929.9655
MEM 39.218750 1680699930.0698
MEM 39.218750 1680699930.1738
MEM 39.218750 1680699930.2788
MEM 39.218750 1680699930.3824
MEM 39.218750 1680699930.4869
MEM 39.218750 1680699930.5898
MEM 39.218750 1680699930.6955
MEM 39.218750 1680699930.7987
MEM 39.218750 1680699930.9049
MEM 39.218750 1680699931.0103
MEM 39.218750 1680699931.1150
MEM 39.218750 1680699931.2191
MEM 39.218750 1680699931.3234
MEM 39.218750 1680699931.4278
MEM 39.218750 1680699931.5305
MEM 39.218750 1680699931.6322
MEM 39.218750 1680699931.7363
MEM 39.218750 1680699931.8381
MEM 39.218750 1680699931.9394
MEM 39.218750 1680699932.0449
MEM 39.218750 1680699932.1466
MEM 39.218750 1680699932.2486
MEM 39.218750 1680699932.3538
MEM 39.218750 1680699932.4580
MEM 39.218750 1680699932.5605
MEM 39.218750 1680699932.6663
MEM 39.218750 1680699932.7705
MEM 39.218750 1680699932.8721
MEM 39.218750 1680699932.9769
MEM 39.218750 1680699933.0822
MEM 39.218750 1680699933.1878
MEM 39.218750 1680699933.2948
MEM 39.218750 1680699933.3993
MEM 39.218750 1680699933.5033
MEM 39.218750 1680699933.6086
MEM 39.218750 1680699933.7140
MEM 39.218750 1680699933.8180
MEM 39.218750 1680699933.9220
MEM 39.218750 1680699934.0257
MEM 39.218750 1680699934.1304
MEM 39.218750 1680699934.2352
MEM 39.218750 1680699934.3407
MEM 39.218750 1680699934.4421
MEM 39.218750 1680699934.5438
MEM 39.218750 1680699934.6446
MEM 39.218750 1680699934.7462
MEM 39.218750 1680699934.8507
MEM 39.218750 1680699934.9554
MEM 39.218750 1680699935.0577
MEM 39.218750 1680699935.1630
MEM 39.218750 1680699935.2658
MEM 39.218750 1680699935.3682
MEM 39.218750 1680699935.4734
MEM 39.218750 1680699935.5789
MEM 39.218750 1680699935.6832
MEM 39.218750 1680699935.7857
MEM 39.218750 1680699935.8899
MEM 39.218750 1680699935.9933
MEM 39.218750 1680699936.0985
MEM 39.218750 1680699936.2001
MEM 39.218750 1680699936.3011
MEM 39.218750 1680699936.4063
MEM 39.218750 1680699936.5103
MEM 39.218750 1680699936.6145
MEM 39.218750 1680699936.7180
MEM 39.218750 1680699936.8221
MEM 39.218750 1680699936.9269
MEM 39.218750 1680699937.0302
MEM 39.218750 1680699937.1340
MEM 39.218750 1680699937.2382
MEM 39.218750 1680699937.3421
MEM 39.218750 1680699937.4458
MEM 39.218750 1680699937.5499
MEM 39.218750 1680699937.6546
MEM 39.218750 1680699937.7567
MEM 39.218750 1680699937.8622
MEM 39.218750 1680699937.9679
MEM 39.218750 1680699938.0728
MEM 39.218750 1680699938.1742
MEM 39.218750 1680699938.2752
MEM 39.218750 1680699938.3793
MEM 39.218750 1680699938.4830
MEM 39.218750 1680699938.5839
MEM 39.218750 1680699938.6876
MEM 39.218750 1680699938.7923
MEM 39.218750 1680699938.8950
MEM 39.218750 1680699938.9995
MEM 39.218750 1680699939.1020
MEM 39.218750 1680699939.2038
MEM 39.218750 1680699939.3099
MEM 39.218750 1680699939.4155
MEM 39.218750 1680699939.5208
MEM 39.218750 1680699939.6257
MEM 39.218750 1680699939.7324
MEM 39.218750 1680699939.8340
MEM 39.218750 1680699939.9389
MEM 39.218750 1680699940.0407
MEM 39.218750 1680699940.1411
MEM 39.218750 1680699940.2419
MEM 39.218750 1680699940.3474
MEM 39.218750 1680699940.4489
MEM 39.218750 1680699940.5541
MEM 39.218750 1680699940.6599
MEM 39.218750 1680699940.7638
MEM 39.218750 1680699940.8664
MEM 39.218750 1680699940.9694
MEM 39.218750 1680699941.0719
MEM 39.218750 1680699941.1739
MEM 39.218750 1680699941.2747
MEM 39.218750 1680699941.3754
MEM 39.218750 1680699941.4782
MEM 39.218750 1680699941.5802
MEM 39.218750 1680699941.6827
MEM 39.218750 1680699941.7831
MEM 39.218750 1680699941.8886
MEM 39.218750 1680699941.9950
MEM 39.218750 1680699942.0980
MEM 39.218750 1680699942.2037
MEM 39.218750 1680699942.3083
MEM 39.218750 1680699942.4089
MEM 39.218750 1680699942.5098
MEM 39.218750 1680699942.6122
MEM 39.218750 1680699942.7146
MEM 39.218750 1680699942.8183
MEM 39.218750 1680699942.9222
MEM 39.218750 1680699943.0242
MEM 39.218750 1680699943.1265
MEM 39.218750 1680699943.2290
MEM 39.218750 1680699943.3335
MEM 39.218750 1680699943.4359
MEM 39.218750 1680699943.5392
MEM 39.218750 1680699943.6426
MEM 39.218750 1680699943.7485
MEM 39.218750 1680699943.8541
MEM 39.218750 1680699943.9580
MEM 39.218750 1680699944.0666
MEM 39.218750 1680699944.1709
MEM 39.218750 1680699944.2763
MEM 39.218750 1680699944.3780
MEM 39.218750 1680699944.4827
MEM 39.218750 1680699944.5850
MEM 39.218750 1680699944.6858
MEM 39.218750 1680699944.7864
MEM 39.218750 1680699944.8924
MEM 39.218750 1680699944.9936
MEM 39.218750 1680699945.0983
MEM 39.218750 1680699945.2037
MEM 39.218750 1680699945.3067
MEM 39.218750 1680699945.4088
MEM 39.218750 1680699945.5117
MEM 39.218750 1680699945.6165
MEM 39.218750 1680699945.7184
MEM 39.218750 1680699945.8232
MEM 39.218750 1680699945.9240
MEM 39.218750 1680699946.0261
MEM 39.218750 1680699946.1282
MEM 39.218750 1680699946.2308
MEM 39.218750 1680699946.3331
MEM 39.218750 1680699946.4338
MEM 39.218750 1680699946.5365
MEM 39.218750 1680699946.6385
MEM 39.218750 1680699946.7433
MEM 39.218750 1680699946.8477
MEM 39.218750 1680699946.9532
MEM 39.218750 1680699947.0547
MEM 39.218750 1680699947.1591
MEM 39.218750 1680699947.2624
MEM 39.218750 1680699947.3681
MEM 39.218750 1680699947.4736
MEM 39.218750 1680699947.5762
MEM 39.218750 1680699947.6781
MEM 39.218750 1680699947.7789
MEM 39.218750 1680699947.8813
MEM 39.218750 1680699947.9868
MEM 39.218750 1680699948.0886
MEM 39.218750 1680699948.1916
MEM 39.218750 1680699948.2937
MEM 39.218750 1680699948.3978
MEM 39.218750 1680699948.5031
MEM 39.218750 1680699948.6097
MEM 39.218750 1680699948.7142
MEM 39.218750 1680699948.8198
MEM 39.218750 1680699948.9243
MEM 39.218750 1680699949.0264
MEM 39.218750 1680699949.1289
MEM 39.218750 1680699949.2302
MEM 39.218750 1680699949.3324
MEM 39.218750 1680699949.4351
MEM 39.218750 1680699949.5385
MEM 39.218750 1680699949.6437
MEM 39.218750 1680699949.7497
MEM 39.218750 1680699949.8541
MEM 39.218750 1680699949.9557
MEM 39.218750 1680699950.0598
MEM 39.218750 1680699950.1626
MEM 39.218750 1680699950.2669
MEM 39.218750 1680699950.3713
MEM 39.218750 1680699950.4737
MEM 39.218750 1680699950.5759
MEM 39.218750 1680699950.6813
MEM 39.218750 1680699950.7834
MEM 39.218750 1680699950.8882
MEM 39.218750 1680699950.9924
MEM 39.218750 1680699951.0945
MEM 39.218750 1680699951.1982
MEM 39.218750 1680699951.2995
MEM 39.218750 1680699951.4045
MEM 39.218750 1680699951.5083
MEM 39.218750 1680699951.6110
MEM 39.218750 1680699951.7132
MEM 39.218750 1680699951.8181
MEM 39.218750 1680699951.9202
MEM 39.218750 1680699952.0248
MEM 39.218750 1680699952.1304
MEM 39.218750 1680699952.2332
MEM 39.218750 1680699952.3355
MEM 39.218750 1680699952.4383
MEM 39.218750 1680699952.5426
MEM 39.218750 1680699952.6469
MEM 39.218750 1680699952.7512
MEM 39.218750 1680699952.8541
MEM 39.218750 1680699952.9572
MEM 39.218750 1680699953.0624
MEM 39.218750 1680699953.1673
MEM 39.218750 1680699953.2733
MEM 39.218750 1680699953.3756
MEM 39.218750 1680699953.4794
MEM 39.218750 1680699953.5807
MEM 39.218750 1680699953.6865
MEM 39.218750 1680699953.7940
MEM 39.218750 1680699953.8983
MEM 39.218750 1680699954.0018
MEM 39.218750 1680699954.1026
MEM 39.218750 1680699954.2033
MEM 39.218750 1680699954.3040
MEM 39.218750 1680699954.4101
MEM 39.218750 1680699954.5158
MEM 39.218750 1680699954.6164
MEM 39.218750 1680699954.7206
MEM 39.218750 1680699954.8213
MEM 39.218750 1680699954.9266
MEM 39.218750 1680699955.0299
MEM 39.218750 1680699955.1355
MEM 39.218750 1680699955.2388
MEM 39.218750 1680699955.3403
MEM 39.218750 1680699955.4462
MEM 39.218750 1680699955.5520
MEM 39.218750 1680699955.6564
MEM 39.218750 1680699955.7588
MEM 39.218750 1680699955.8607
MEM 39.218750 1680699955.9633
MEM 39.218750 1680699956.0689
MEM 39.218750 1680699956.1740
MEM 39.218750 1680699956.2759
MEM 39.218750 1680699956.3785
MEM 39.218750 1680699956.4792
MEM 39.218750 1680699956.5848
MEM 39.218750 1680699956.6867
MEM 39.218750 1680699956.7920
MEM 39.218750 1680699956.8987
MEM 39.218750 1680699957.0004
MEM 39.218750 1680699957.1040
MEM 39.218750 1680699957.2097
MEM 39.218750 1680699957.3113
MEM 39.218750 1680699957.4120
MEM 39.218750 1680699957.5164
MEM 39.218750 1680699957.6207
MEM 39.218750 1680699957.7255
MEM 39.218750 1680699957.8309
MEM 39.218750 1680699957.9322
MEM 39.218750 1680699958.0326
MEM 39.218750 1680699958.1361
MEM 39.218750 1680699958.2406
MEM 39.218750 1680699958.3425
MEM 39.218750 1680699958.4471
MEM 39.218750 1680699958.5516
MEM 39.218750 1680699958.6536
MEM 39.218750 1680699958.7542
MEM 39.218750 1680699958.8548
MEM 39.218750 1680699958.9573
MEM 39.218750 1680699959.0599
MEM 39.218750 1680699959.1653
MEM 39.218750 1680699959.2670
MEM 39.218750 1680699959.3706
MEM 39.218750 1680699959.4746
MEM 39.218750 1680699959.5787
MEM 39.218750 1680699959.6816
MEM 39.218750 1680699959.7822
MEM 39.218750 1680699959.8878
MEM 39.218750 1680699959.9917
MEM 39.218750 1680699960.0947
MEM 39.218750 1680699960.1988
MEM 39.218750 1680699960.3025
MEM 39.218750 1680699960.4092
MEM 39.218750 1680699960.5113
MEM 39.218750 1680699960.6141
MEM 39.218750 1680699960.7207
MEM 39.218750 1680699960.8262
MEM 39.218750 1680699960.9305
MEM 39.218750 1680699961.0334
MEM 39.218750 1680699961.1347
MEM 39.218750 1680699961.2375
MEM 39.218750 1680699961.3400
MEM 39.218750 1680699961.4442
MEM 39.218750 1680699961.5492
MEM 39.218750 1680699961.6548
MEM 39.218750 1680699961.7564
MEM 39.218750 1680699961.8598
MEM 39.218750 1680699961.9606
MEM 39.218750 1680699962.0647
MEM 39.218750 1680699962.1702
MEM 39.218750 1680699962.2760
MEM 39.218750 1680699962.3780
MEM 39.218750 1680699962.4826
MEM 39.218750 1680699962.5874
MEM 39.218750 1680699962.6910
MEM 39.218750 1680699962.7968
MEM 39.218750 1680699962.9016
MEM 39.218750 1680699963.0064
MEM 39.218750 1680699963.1114
MEM 39.218750 1680699963.2170
MEM 39.218750 1680699963.3194
MEM 39.218750 1680699963.4245
MEM 39.218750 1680699963.5302
MEM 39.218750 1680699963.6341
MEM 39.218750 1680699963.7395
MEM 39.218750 1680699963.8457
MEM 39.218750 1680699963.9489
MEM 39.218750 1680699964.0578
MEM 39.218750 1680699964.1620
MEM 39.218750 1680699964.2667
MEM 39.218750 1680699964.3714
MEM 39.218750 1680699964.4752
MEM 39.218750 1680699964.5773
MEM 39.218750 1680699964.6826
MEM 39.218750 1680699964.7857
MEM 39.218750 1680699964.8911
MEM 39.218750 1680699964.9962
MEM 39.218750 1680699965.1018
MEM 39.218750 1680699965.2055
MEM 39.218750 1680699965.3110
MEM 39.218750 1680699965.4158
MEM 39.218750 1680699965.5199
MEM 39.218750 1680699965.6220
MEM 39.218750 1680699965.7230
MEM 39.218750 1680699965.8272
MEM 39.218750 1680699965.9320
MEM 39.218750 1680699966.0358
MEM 39.218750 1680699966.1365
MEM 39.218750 1680699966.2389
MEM 39.218750 1680699966.3427
MEM 39.218750 1680699966.4479
MEM 39.218750 1680699966.5504
MEM 39.218750 1680699966.6543
MEM 39.218750 1680699966.7600
MEM 39.218750 1680699966.8631
MEM 39.218750 1680699966.9650
MEM 39.218750 1680699967.0690
MEM 39.218750 1680699967.1750
MEM 39.218750 1680699967.2797
MEM 39.218750 1680699967.3821
MEM 39.218750 1680699967.4866
MEM 39.218750 1680699967.5892
MEM 39.218750 1680699967.6950
MEM 39.218750 1680699967.7998
MEM 39.218750 1680699967.9047
MEM 39.218750 1680699968.0085
MEM 39.218750 1680699968.1152
MEM 39.218750 1680699968.2187
MEM 39.218750 1680699968.3271
